1556392213.599829,39.93995066666667,-75.20457916666666,|f,001.|
1556392213.796447,39.9399505,-75.204579,|f,001.|
1556392213.989828,39.93995066666667,-75.20457866666666,001.18
1556392214.194159,39.93995066666667,-75.20457866666666,001.18
1556392214.39099,39.939950333333336,-75.2045785,001.21
1556392214.59493,39.93995016666667,-75.2045785,001.21
1556392214.793,39.93994983333333,-75.2045785,001.06
1556392214.996212,39.939949166666665,-75.20457816666666,001.06
1556392215.1889,39.939949,-75.20457816666666,001.06
1556392215.40231,39.93994883333333,-75.20457833333333,001.07
1556392215.590983,39.939948666666666,-75.20457833333333,001.07
1556392215.799178,39.939948666666666,-75.2045785,001.05
1556392215.992561,39.939948666666666,-75.2045785,001.05
1556392216.200764,39.939948333333334,-75.2045785,001.07
1556392216.392627,39.939948,-75.2045785,001.07
1556392216.59521,39.939947833333335,-75.2045785,001.02
1556392216.791353,39.9399475,-75.2045785,001.02
1556392217.006828,39.939947333333336,-75.20457883333333,000.00
1556392217.190337,39.93994716666667,-75.20457866666666,000.00
1556392217.392136,39.9399465,-75.2045785,000.97
1556392217.590723,39.939946666666664,-75.20457833333333,000.97
1556392217.792869,39.93994633333333,-75.20457816666666,000.94
1556392217.989267,39.9399465,-75.20457783333333,000.94
1556392218.193147,39.939946666666664,-75.20457766666667,000.96
1556392218.390202,39.9399465,-75.20457733333333,000.96
1556392218.592427,39.939946666666664,-75.20457733333333,000.96
1556392218.790939,39.9399465,-75.204577,000.95
1556392218.992909,39.93994633333333,-75.20457666666667,000.95
1556392219.191844,39.93994633333333,-75.20457666666667,001.00
1556392219.393708,39.939946166666665,-75.2045765,001.00
1556392219.5914,39.93994566666667,-75.20457616666667,000.99
1556392219.793813,39.93994566666667,-75.204576,000.99
1556392219.990089,39.939945333333334,-75.204576,001.03
1556392220.195116,39.93994566666667,-75.20457583333334,001.03
1556392220.395831,39.93994583333333,-75.2045755,001.07
1556392220.597046,39.939946,-75.20457516666667,001.07
1556392220.799083,39.93994583333333,-75.20457483333334,001.13
1556392220.996677,39.9399455,-75.2045745,001.13
1556392221.19843,39.93994516666667,-75.2045745,001.11
1556392221.394182,39.93994516666667,-75.204574,001.11
1556392221.595162,39.93994516666667,-75.20457366666666,001.10
1556392221.799914,39.939944833333335,-75.20457333333333,001.10
1556392221.993405,39.93994466666667,-75.20457283333333,001.10
1556392222.205707,39.93994433333334,-75.20457233333333,001.15
1556392222.394655,39.939944833333335,-75.204572,001.15
1556392222.599091,39.93994433333334,-75.20457133333333,001.19
1556392222.793032,39.93994416666666,-75.20457066666667,001.19
1556392223.00193,39.93994416666666,-75.2045705,001.20
1556392223.193049,39.93994333333333,-75.2045705,001.20
1556392223.397844,39.939943,-75.20457,001.22
1556392223.594191,39.93994266666667,-75.20456966666667,001.22
1556392223.79483,39.939943,-75.20456933333334,001.26
1556392223.99125,39.9399435,-75.20456916666667,001.26
1556392224.194509,39.93994333333333,-75.20456883333334,001.25
1556392224.396553,39.9399435,-75.20456883333334,001.25
1556392224.597202,39.93994283333333,-75.2045685,001.13
1556392224.793981,39.93994266666667,-75.204568,001.13
1556392224.994802,39.939942,-75.20456766666666,001.13
1556392225.198316,39.939941833333336,-75.20456733333333,001.09
1556392225.404231,39.9399415,-75.20456733333333,001.09
1556392225.597961,39.939941166666664,-75.204567,001.07
1556392225.79973,39.939940666666665,-75.2045665,001.07
1556392225.998413,39.939940166666666,-75.204566,000.31
1556392226.195965,39.939939833333334,-75.204566,000.31
1556392226.396196,39.93994,-75.20456583333333,001.07
1556392226.591993,39.93993966666667,-75.2045655,001.07
1556392226.800914,39.9399395,-75.20456583333333,001.07
1556392226.996684,39.9399395,-75.20456583333333,001.07
1556392227.191066,39.939939333333335,-75.20456583333333,001.10
1556392227.392727,39.939939333333335,-75.20456583333333,001.10
1556392227.588844,39.939939,-75.20456566666667,001.09
1556392227.792721,39.939939,-75.20456566666667,001.09
1556392227.995829,39.9399385,-75.20456566666667,001.11
1556392228.192405,39.93993833333333,-75.20456583333333,001.11
1556392228.389337,39.939938,-75.20456616666667,001.11
1556392228.590952,39.93993783333333,-75.20456616666667,001.14
1556392228.787738,39.93993783333333,-75.20456533333333,001.14
1556392229.000051,39.9399375,-75.20456516666667,000.43
1556392229.187714,39.93993716666667,-75.204565,000.43
1556392229.391067,39.939936833333334,-75.20456483333334,001.06
1556392229.585174,39.939936333333335,-75.20456466666667,001.06
1556392229.784801,39.939936,-75.2045645,001.04
1556392229.985369,39.93993566666666,-75.20456433333334,001.04
1556392230.187097,39.939935166666665,-75.2045645,001.07
1556392230.390842,39.939934666666666,-75.2045645,001.07
1556392230.587433,39.93993416666667,-75.20456433333334,001.08
1556392230.78552,39.93993366666667,-75.20456416666667,001.08
1556392230.981202,39.93993316666667,-75.20456416666667,001.08
1556392231.18958,39.93993283333333,-75.2045645,001.08
1556392231.385823,39.93993233333333,-75.20456433333334,001.08
1556392231.588711,39.939932,-75.20456416666667,000.37
1556392231.787746,39.9399315,-75.20456416666667,000.37
1556392231.982482,39.939931333333334,-75.20456416666667,001.08
1556392232.186236,39.939930833333335,-75.20456383333334,001.08
1556392232.390968,39.93993066666667,-75.204564,000.37
1556392232.586916,39.939930333333336,-75.20456333333334,000.37
1556392232.7855,39.93992983333333,-75.20456333333334,000.44
1556392232.985923,39.9399295,-75.20456283333333,000.44
1556392233.185261,39.93992933333333,-75.204562,000.37
1556392233.388448,39.93992933333333,-75.204562,000.37
1556392233.586363,39.93992883333333,-75.204562,001.03
1556392233.786706,39.93992816666667,-75.20456183333333,001.03
1556392233.986158,39.939928,-75.204562,001.01
1556392234.183682,39.93992766666667,-75.204562,001.01
1556392234.381529,39.9399275,-75.20456183333333,000.00
1556392234.590469,39.939927,-75.204562,000.00
1556392234.78716,39.93992683333333,-75.204562,000.00
1556392234.995815,39.939926666666665,-75.20456166666666,000.35
1556392235.184753,39.939926166666666,-75.2045615,000.35
1556392235.384922,39.939925833333334,-75.2045615,000.33
1556392235.587696,39.9399255,-75.2045615,000.33
1556392235.785563,39.93992516666667,-75.20456133333333,000.95
1556392235.986601,39.939924500000004,-75.20456133333333,000.95
1556392236.187319,39.939924166666664,-75.20456116666666,000.86
1556392236.390321,39.93992383333333,-75.204561,000.86
1556392236.588926,39.93992383333333,-75.20456083333333,000.96
1556392236.790959,39.9399235,-75.20456116666666,000.96
1556392236.985102,39.93992316666667,-75.20456083333333,000.98
1556392237.186222,39.939922833333334,-75.20456066666667,000.98
1556392237.388268,39.9399225,-75.20456033333333,000.94
1556392237.587223,39.93992216666667,-75.20456016666667,000.94
1556392237.791633,39.939922,-75.20456,000.97
1556392237.987255,39.9399215,-75.20456,000.97
1556392238.189249,39.939921166666664,-75.20455983333333,000.97
1556392238.387341,39.939920666666666,-75.20455966666667,000.95
1556392238.587432,39.9399205,-75.20455966666667,000.95
1556392238.787213,39.93992,-75.20455933333334,000.95
1556392238.985733,39.939919833333335,-75.20455916666667,000.95
1556392239.189415,39.93992,-75.204559,000.38
1556392239.390058,39.93992,-75.204559,000.38
1556392239.588703,39.93991966666667,-75.20455883333334,000.91
1556392239.790912,39.93991966666667,-75.20455883333334,000.91
1556392239.988138,39.93991966666667,-75.20455916666667,000.92
1556392240.202066,39.93991916666667,-75.20455916666667,000.92
1556392240.383414,39.939919,-75.204559,000.93
1556392240.589612,39.939919,-75.20455916666667,000.93
1556392240.7894,39.939918666666664,-75.20455916666667,000.91
1556392240.991432,39.939918666666664,-75.204559,000.91
1556392241.189818,39.939918166666665,-75.20455883333334,000.92
1556392241.389448,39.939918,-75.204559,000.92
1556392241.583681,39.939918,-75.20455933333334,000.92
1556392241.786457,39.939918,-75.20455916666667,000.92
1556392241.982398,39.939918166666665,-75.204559,000.92
1556392242.189286,39.93991833333333,-75.204559,000.93
1556392242.382228,39.939919,-75.20455883333334,000.93
1556392242.583679,39.93991916666667,-75.20455866666667,000.86
1556392242.781449,39.939919333333336,-75.20455833333334,000.86
1556392242.986694,39.939919333333336,-75.20455816666667,000.88
1556392243.183317,39.939919333333336,-75.20455816666667,000.88
1556392243.382288,39.93991916666667,-75.204558,000.90
1556392243.583544,39.939919,-75.20455783333334,000.90
1556392243.78502,39.93991916666667,-75.20455783333334,000.89
1556392243.977726,39.93991916666667,-75.20455783333334,000.89
1556392244.185258,39.939919,-75.20455766666667,000.87
1556392244.378996,39.93991883333333,-75.2045575,000.87
1556392244.581436,39.9399185,-75.204557,000.87
1556392244.777766,39.9399185,-75.20455716666666,000.90
1556392244.982718,39.9399185,-75.20455733333333,000.90
1556392245.178857,39.93991833333333,-75.20455733333333,000.93
1556392245.383502,39.939918,-75.20455716666666,000.93
1556392245.584061,39.939917666666666,-75.204557,000.93
1556392245.785069,39.939917333333334,-75.20455683333333,000.93
1556392245.981297,39.939917,-75.2045565,000.89
1556392246.187947,39.93991666666667,-75.2045565,000.89
1556392246.387252,39.9399165,-75.20455633333333,000.88
1556392246.5863,39.939916333333336,-75.2045565,000.88
1556392246.783904,39.939916333333336,-75.20455616666666,000.85
1556392246.993106,39.93991616666667,-75.204556,000.85
1556392247.185169,39.939915666666664,-75.20455583333333,000.86
1556392247.388128,39.939915666666664,-75.204556,000.86
1556392247.589588,39.93991533333333,-75.20455583333333,000.85
1556392247.785968,39.9399155,-75.204556,000.85
1556392247.988885,39.9399155,-75.204556,000.85
1556392248.185971,39.9399155,-75.204556,000.82
