175.8387208178513,1.3977446439794898,-71.57092749417842
175.83614583920428,1.4009153254336424,-71.57244973680613
175.83312489002836,1.3988507331968485,-71.56703812255425
175.83087520706474,1.4019680276406572,-71.5671791046666
175.83312489002836,1.3988507331968485,-71.56703812255425
175.83087520706474,1.4019680276406572,-71.5671791046666
175.83087520706474,1.4019680276406572,-71.5671791046666
175.82862551813977,1.4050853100213325,-71.56732020910665
175.83312489002836,1.3988507331968485,-71.56703812255425
175.83308118173062,1.3989916160986897,-71.56391983162261
175.83087520706474,1.4019680276406572,-71.5671791046666
175.83394988646475,1.404358007364672,-71.56410442526659
175.83624312277271,1.4010997456071863,-71.56708177266471
175.8361995368044,1.4012405878522818,-71.5639634757782
175.83394988646475,1.404358007364672,-71.56410442526659
175.8387743119755,1.398069653332655,-71.56244183417229
175.83858994420467,1.3981667628809582,-71.56157306837792
175.83634042214885,1.4012841538583627,-71.56171388958249
175.83634042214885,1.4012841538583627,-71.56171388958249
175.8410237463044,1.3949524129971702,-71.56230114913303
175.83858994420467,1.3981667628809582,-71.56157306837792
175.83547162176433,1.3959179164215034,-71.56152939158889
175.83547162176433,1.3959179164215034,-71.56152939158889
175.8399268161652,1.3898236228303218,-71.55812963862388
175.8376773544455,1.3929411570138328,-71.55827026362986
175.8376773544455,1.3929411570138328,-71.55827026362986
175.83854633155138,1.3983074849603723,-71.55845468180185
175.84083946031203,1.3950493598658253,-71.5614323694964
175.83854633155138,1.3983074849603723,-71.55845468180185
175.8362968500406,1.4014249980384332,-71.55859551090792
175.8362968500406,1.4014249980384332,-71.55859551090792
175.83854633155138,1.3983074849603723,-71.55845468180185
175.8362968500406,1.4014249980384332,-71.55859551090792
175.83317841318205,1.399176189284414,-71.5585518806157
175.8326349756351,1.3937567544825813,-71.55698683058232
175.83005998227858,1.3969273862832368,-71.5585081279988
175.83005998227858,1.3969273862832368,-71.5585081279988
175.82781051063483,1.4000448813801607,-71.55864916052684
175.8326349756351,1.3937567544825813,-71.55698683058232
175.83015714778483,1.3971121105516224,-71.55314027195809
175.83005998227858,1.3969273862832368,-71.5585081279988
175.82790783901547,1.4002296871460573,-71.55328130644912
175.83240645060073,1.3939945219040724,-71.5529993597851
175.83015714778483,1.3971121105516224,-71.55314027195809
175.82699472181838,1.3950044523812832,-71.54997784599165
175.82249619529307,1.4012398317538435,-71.55026013426681
175.82699472181838,1.3950044523812832,-71.54997784599165
175.8271357406604,1.395048351676274,-71.54772864984476
175.82488660269328,1.3981660067815287,-71.54786972686657
175.82249619529307,1.4012398317538435,-71.55026013426681
175.82474546153574,1.39812214810116,-71.55011892896941
175.82478934022183,1.3979810499427257,-71.55323748594205
175.82254003341706,1.4010986115011952,-71.55337868330908
175.82511546950965,1.3979276929763906,-71.55185747645923
175.82478934022183,1.3979810499427257,-71.55323748594205
175.82249619529307,1.4012398317538435,-71.55026013426681
175.82024692308207,1.4043575033275364,-71.5504014618839
175.82282253853364,1.4011862516427835,-71.54888030835819
